mean_fit_time,mean_score_time,mean_test_score,param_SVMR__C,param_SVMR__cache_size,param_SVMR__class_weight,param_SVMR__gamma,param_SVMR__kernel,param_SVMR__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.912000060081,0.0793333053589,0.1014734876,0.10000000000000001,8000,,0.37275937203149379,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.10000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.37275937203149379, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",128,0.108695652174,0.1,0.1,0.1,0.1,0.1,0.0715517964273,0.0287209182677,0.00326217258037
1.77500001589,0.087166706721,0.1,0.10000000000000001,8000,,1.9306977288832536,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.10000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.9306977288832536, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.0547600729399,0.0061486634547,1.88211657277e-17
2.10600002607,0.103499968847,0.1,0.10000000000000001,8000,,10.0,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.10000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 10.0, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.0323264866951,0.0297755263954,1.88211657277e-17
0.785000006358,0.0798333088557,0.116174875244,0.20000000000000001,8000,,1.0000000000000001e-09,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.0000000000000001e-09, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0395305263047,0.0196588831091,0.0358097580981
0.739333311717,0.0738333066305,0.116174875244,0.20000000000000001,8000,,5.1794746792312025e-09,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 5.1794746792312025e-09, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0642201138565,0.0125354725191,0.0358097580981
0.673500021299,0.0834999481837,0.116174875244,0.20000000000000001,8000,,2.6826957952797272e-08,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 2.6826957952797272e-08, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.039584257522,0.0170953522281,0.0358097580981
0.713833332062,0.0870000123978,0.116174875244,0.20000000000000001,8000,,1.389495494373136e-07,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.389495494373136e-07, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0300023029998,0.0101816825561,0.0358097580981
0.813500006994,0.0756666660309,0.116174875244,0.20000000000000001,8000,,7.196856730011529e-07,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 7.196856730011529e-07, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0300596970847,0.0180800111478,0.0358097580981
0.877333402634,0.0854999621709,0.116174875244,0.20000000000000001,8000,,3.7275937203149381e-06,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 3.7275937203149381e-06, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0684803077937,0.0209025261362,0.0358097580981
0.837666670481,0.0866666237513,0.116174875244,0.20000000000000001,8000,,1.9306977288832496e-05,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.9306977288832496e-05, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0488899067561,0.0227498793594,0.0358097580981
0.866833329201,0.111000021299,0.116174875244,0.20000000000000001,8000,,0.0001,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0001, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0385374344092,0.00962632372537,0.0358097580981
0.818666696548,0.0966666142146,0.432818312687,0.20000000000000001,8000,,0.0005179474679231213,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0005179474679231213, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",40,0.425173160173,0.435649350649,0.46632034632,0.395692640693,0.434935064935,0.439047619048,0.0453639798733,0.0124588536185,0.02087873141
0.596666733424,0.070166627566,0.91856157613,0.20000000000000001,8000,,0.0026826957952797272,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0026826957952797272, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",26,0.927629845364,0.937388926863,0.899033948508,0.926458190932,0.885733652313,0.934878104352,0.0601350261941,0.0291571333702,0.0192070930208
0.557333270709,0.0671667257945,0.951031835755,0.20000000000000001,8000,,0.013894954943731389,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.013894954943731389, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",18,0.976122123491,0.952485759854,0.94176463887,0.962748917749,0.941118705856,0.931165413534,0.033360015258,0.0192822501516,0.0150044739395
0.830000042915,0.0559999148051,0.842605144595,0.20000000000000001,8000,,0.071968567300115291,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.071968567300115291, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",33,0.871927447076,0.826807928913,0.834821143769,0.85630667578,0.823712690818,0.841523125997,0.0488330785119,0.0257358065009,0.0169687238882
