mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.999833345413,0.00399998823802,0.804724092005,logistic,10.0,"(125,)",constant,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",257,0.798326993373,0.814440647072,0.814321029847,0.768484848485,0.819508999772,0.813466621098,0.353304119333,0.0018257836505,0.0174677939683
0.628333330154,0.00499999523163,0.827570467301,logistic,10.0,"(250,)",constant,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",247,0.842728362408,0.83647072226,0.767456140351,0.845573023468,0.821016176806,0.852676008202,0.102908822912,0.000816534738747,0.028689461524
0.853166699409,0.00749989350637,0.821341831834,logistic,10.0,"(500,)",constant,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",251,0.814479380269,0.839444064707,0.795629984051,0.761410344042,0.844367737526,0.873898382319,0.0889427447804,0.0017078525842,0.0362097376739
0.54183336099,0.0061666170756,0.166783168407,logistic,10.0,"(125, 125)",constant,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",350,0.113476378694,0.258441558442,0.138311688312,0.218181818182,0.157575757576,0.114285714286,0.245051972414,0.00167500812069,0.0541543317343
1.38533333937,0.0159999926885,0.167849135749,logistic,10.0,"(250, 250)",constant,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",349,0.186363636364,0.1,0.1,0.236363636364,0.1,0.286363636364,0.831886872037,0.00600002209408,0.0737835604698
2.77249999841,0.0196666320165,0.151150100789,logistic,10.0,"(500, 500)",constant,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",352,0.110526315789,0.1,0.175,0.1,0.22380952381,0.2,0.787829366369,0.00471406319175,0.050097811961
0.923833370209,0.0113333066305,0.1,logistic,10.0,"(125, 125, 125)",constant,adam,"{'MLP__hidden_layer_sizes': (125, 125, 125), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",376,0.1,0.1,0.1,0.1,0.1,0.1,0.213865495419,0.0036361632387,1.96378623589e-17
2.15716663996,0.0343333482742,0.1,logistic,10.0,"(250, 250, 250)",constant,adam,"{'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",376,0.1,0.1,0.1,0.1,0.1,0.1,0.808688873498,0.0161210794869,1.88211657277e-17
4.90883334478,0.0458333889643,0.1,logistic,10.0,"(500, 500, 500)",constant,adam,"{'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",394,0.1,0.1,0.1,0.1,0.1,0.1,1.43488622221,0.0236531646411,2.19897909785e-17
1.70316668351,0.00716670354207,0.79996108121,logistic,3.1622776601683791,"(125,)",constant,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",259,0.76090438547,0.815371383003,0.80283891547,0.808390293917,0.779249259512,0.833873319663,0.655437092581,0.00357851073671,0.0238886242957
0.900333325068,0.00733331839244,0.823897213988,logistic,3.1622776601683791,"(250,)",constant,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",249,0.871455318137,0.840832763728,0.823437001595,0.779653679654,0.814126224653,0.812554112554,0.367154612021,0.00228518588276,0.0281729983886
