mean_fit_time,mean_score_time,mean_test_score,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.013000090917,0.0959999163946,0.967083870992,ball_tree,1,manhattan,7,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7}",169,0.989974937343,0.95631351105,0.935783777626,0.95985645933,0.970667578036,0.990238095238,0.00984885405772,0.0134907258758,0.0192711298566
0.0138332843781,0.10400001208,0.953710378862,ball_tree,1,manhattan,8,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 8}",701,0.971360218729,0.95131351105,0.920257461836,0.939351788562,0.96045112782,0.979974937343,0.00819376708769,0.0169705456275,0.0199101841859
0.0128333171209,0.101666649183,0.966087591873,ball_tree,1,manhattan,8,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 8}",197,0.985429482798,0.95631351105,0.925520619731,0.959640009114,0.979974937343,0.990238095238,0.01038295765,0.0194136309182,0.0221343227406
0.0143332878749,0.0963333845139,0.953126381985,ball_tree,1,manhattan,9,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 9}",729,0.966814764183,0.95131351105,0.925520619731,0.944568238779,0.955689223058,0.975213032581,0.0128409189541,0.0152059256824,0.0159194527541
0.0188333590825,0.0884999831518,0.963017935741,ball_tree,1,manhattan,9,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 9}",225,0.980884028252,0.95131351105,0.936046935521,0.954593301435,0.970213032581,0.985476190476,0.0138494226469,0.013288404613,0.0173831872273
0.0261667172114,0.0983333190282,0.952035199375,ball_tree,1,manhattan,10,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10}",799,0.966814764183,0.95131351105,0.920758714969,0.934088630668,0.969473684211,0.970213032581,0.0167969578533,0.00975821044509,0.0189496155012
0.0334999958674,0.0959999958674,0.961337961052,ball_tree,1,manhattan,10,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10}",337,0.971576668945,0.95631351105,0.930783777626,0.959640009114,0.974974937343,0.975213032581,0.0157347782492,0.0162480926178,0.0155358514769
0.0233333110809,0.104666670163,0.954663907182,ball_tree,1,manhattan,11,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 11}",617,0.966814764183,0.95631351105,0.920758714969,0.944614946457,0.969711779449,0.970213032581,0.0213827683113,0.0210923859485,0.0176675618086
0.0203333298365,0.0831666787465,0.962113157886,ball_tree,1,manhattan,11,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 11}",295,0.971360218729,0.96631351105,0.930783777626,0.959640009114,0.969711779449,0.975213032581,0.0179784066346,0.0231042186667,0.0148613333545
0.0155000289281,0.123499949773,0.952230930802,ball_tree,1,manhattan,12,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 12}",771,0.966814764183,0.951768056505,0.926021872864,0.944113693324,0.959949874687,0.964949874687,0.0102103369849,0.0344758058569,0.0140946946024
0.0269999504089,0.106333374977,0.959696566396,ball_tree,1,manhattan,12,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 12}",407,0.966814764183,0.971576668945,0.930783777626,0.949376851219,0.964711779449,0.975213032581,0.0231012481782,0.0222685975874,0.0152939547095
0.0159999926885,0.100999991099,0.952050406989,ball_tree,1,manhattan,13,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13}",785,0.966097060834,0.9570312144,0.915758714969,0.944113693324,0.959949874687,0.969711779449,0.0152424642155,0.0171853142847,0.0181811209972
0.0156666437785,0.11299999555,0.9587844104,ball_tree,1,manhattan,13,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13}",449,0.971360218729,0.961576668945,0.930783777626,0.949376851219,0.959949874687,0.979974937343,0.0153695133694,0.0225536154379,0.0157557625622
0.0159999926885,0.106666723887,0.950249967691,ball_tree,1,manhattan,14,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 14}",981,0.966097060834,0.961576668945,0.914994303942,0.939113693324,0.954949874687,0.964949874687,0.0118039906854,0.0197033681443,0.0182319466813
0.0124999682109,0.112499992053,0.956269521348,ball_tree,1,manhattan,14,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 14}",519,0.971360218729,0.966576668945,0.925520619731,0.944113693324,0.965213032581,0.964949874687,0.00750002861072,0.0148969176248,0.0162856243451
0.0206666787465,0.10333331426,0.95125475238,ball_tree,1,manhattan,15,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15}",841,0.971360218729,0.961576668945,0.915975165186,0.933850535429,0.959949874687,0.964949874687,0.0168885902598,0.0160900519774,0.0197195267474
0.0220000346502,0.116833289464,0.957253370644,ball_tree,1,manhattan,15,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15}",505,0.976623376623,0.961576668945,0.920975165186,0.949376851219,0.964949874687,0.970213032581,0.0156311561364,0.0174396023473,0.0183093291763
0.0113333066305,0.119833310445,0.949667107307,ball_tree,1,manhattan,16,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16}",1023,0.971360218729,0.951768056505,0.910712007291,0.934305080884,0.965213032581,0.964949874687,0.00570573332711,0.0173148653243,0.021272615353
0.0191667079926,0.111833333969,0.954662615713,ball_tree,1,manhattan,16,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16}",631,0.971360218729,0.966576668945,0.920975165186,0.933850535429,0.965213032581,0.970213032581,0.012798658227,0.0169352849414,0.0197874794736
